"city","category","reason","business_status","name","address","source_url","google_match_name","google_match_address","google_place_id","google_maps_url","moved_place_id"
"taichung","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","meets覓食","台中市西區精誠22街29號","https://www.facebook.com/MeetsBistro/","Meets覓食｜台中Bistro餐酒館","精誠二十二街29號","ChIJDcIhd5g9aTQRdHmfU5Y9xTk","",""
"taichung","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","mirror cafe競子咖啡","台中市西區模範街23巷11號","www.facebook.com/mirrorcafe11","Mirror Cafe競子咖啡","模範街23巷3號","ChIJvc1ni3U9aTQRLO6_KfW11Aw","",""
"taichung","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","Solidbean Coffee Roasters","台中市西區精誠三街28號","https://www.facebook.com/solidbeancoffeeroasters/","Solidbean 硬豆咖啡","精誠三街28號","ChIJ3V7TI5s9aTQRV4cUv7zqWm8","",""
"taichung","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","愛喬伊烘焙","台中市西區均安街82號","https://www.facebook.com/2magpiesbakehouose/","愛喬伊烘焙坊（2magpies bakehouse)","均安街82號","ChIJgwlT5-g9aTQRNl1pb01VvW8","",""
"taichung","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","珈琲院","403台中市西區存中街165號","https://www.facebook.com/coffeeareatw","珈琲院","存中街165號","ChIJZ4mPmqQ9aTQR7QX9aC7Z_Nc","",""
"taichung","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","東麗風店茶花咖啡","台中南屯區文心南五路三段243號","https://www.facebook.com/donlicamellia243/","東麗風店茶花咖啡","文心南五路三段243號","ChIJVTAjONs9aTQRTR8X85_FZq4","",""
"taichung","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","時間軸食宿工坊","台中市龍井區遠東街204巷18號","https://www.facebook.com/timelinecafestudio/","204巷","遠東街204巷18號","ChIJ1zV-nP8VaTQR8G0uEnIorbI","",""
"taichung","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","青川流","436台中市清水區清水街22號","","青川流","清水街22號","ChIJvVNMTX4UaTQRGQgxyilLxq0","",""
"taichung","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","Belle Journée貝爵妮法式點心坊","403台灣台中市西區精誠五街34號","https://www.facebook.com/Patisserie.BJ/","貝爵妮法式點心坊","精誠五街34號","ChIJs5_ZBps9aTQRVxok4BR-osI","",""
"taichung","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","G.T. 解憂咖啡館","436台中市清水區民有路120巷122號","","G.T. 解憂咖啡館","民有路120巷122號","ChIJsSvsVLwTaTQRm3xFjBGHbkk","",""
"taichung","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","黑貓月亮咖啡館","台中市西屯區黎明路二段860巷28號","http://www.blackcatmoon.com.tw","黑貓月亮咖啡館","黎明路二段860巷28號","ChIJ68e93I89aTQR5XFoWXEgGko","",""
"taichung","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","光明客棧 idea Lab. CAFÉ 十樓咖啡館","台中市西屯區台灣大道三段540號10樓之5","http://idealab.com.tw","光明客棧 idea cafe' ( 預約制私人空間 )","臺灣大道三段540號 10號540號 十樓之5樓之5","ChIJdSrf8PQ9aTQRt6kTQDHmUMU","",""
"taichung","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","空間咖啡","后里區圳寮路140號","","Space cafe 空間咖啡-只能預約（團體包場、手作DIY）","圳寮路140號","ChIJD15tlrcaaTQReopFGv8ji1g","",""
"taichung","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","Come Late Caf'e","403台中市西區西屯路一段173-10號","","Come Late Caf'e","西屯路一段167巷1號","ChIJ9R3xJSs9aTQRgnR1jtTblvs","",""
"taichung","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","未央 musicafé  咖啡．音樂","台中市西屯區上石南八巷42號","https://www.facebook.com/pg/endlessmusicafe/about/","未央 musicafé 咖啡．音樂","上石南八巷42號","ChIJV9432CEWaTQRVmxGgVsTZI8","",""
"taichung","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","Cupgaze","台中市北區博館一街13號","https://www.facebook.com/cupgaze/","Cupgaze Cafe （暫停營業）","博館一街13號","ChIJzX_hjHc9aTQREQ0tS8EaVqo","",""
"tainan","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","findcoffee 找咖啡","台南市佳里區平等街183號","https://www.facebook.com/findcoffee183/","找咖啡 (不定時公休，詳細請看FB專頁)","平等街183號","ChIJ2TNIprR4bjQRUMF7HG5OoiE","",""
"tainan","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","福米cafe","台南市中西區西門路一段536號","","福米cafe","西門路一段536號","ChIJWfD5QXl2bjQRKFSrnRLmXkY","",""
