"category","reason","business_status","name","address","source_url","google_match_name","google_match_address","google_place_id","google_maps_url","moved_place_id"
"suspected_closed","Google matched a different active business at the same address","OPERATIONAL","中菲咖啡","403台中市西區四維街46號","","中非咖啡","四維街46號","ChIJfbOj0g09aTQR51CI8uj79P8","",""
"suspected_closed","Google matched a different active business at the same address","OPERATIONAL","復興咖啡交易所","臺中市東區立德街18號","https://www.instagram.com/fxcecoffee/","Day In 早午餐咖啡廳","401臺中市東區立德街18號","ChIJq9VEowo9aTQRRsHNDSY0i1w","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","好事發生- Function House ","台中市北區五義街149號","https://www.facebook.com/housefuction/?fref=ts","好事發生","五義街149號","ChIJY8e4vGU9aTQR2tU5t-56JHo","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","咖啡意志","台中市西屯區至善路125號","https://www.facebook.com/coffeewill/","咖啡意志","至善路125號","ChIJ9SH4Wx8WaTQR7T_xcIjH1G0","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","澄石咖啡蔬食廚坊","台中巿南屯區東興路三段221號","https://www.facebook.com/ChengShiShuShiKaFeiChuFangchensvegDongXingDian/","澄石咖啡蔬食廚坊","東興路三段221號","ChIJa1SyOJc9aTQRIcYeZyytUAY","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","綠蓋茶館 - 河南店","407台中市西屯區河南路二段278號號","","綠蓋茶•館(台中河南店)","河南路二段278號","ChIJt8VsrSYWaTQRIi9D_grxS1A","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","老陳咖啡L'espace caf'e","台中市西區五權七街52號","","L'espace café 老陳咖啡","五權七街52號","ChIJAZNSRgg9aTQRjnEEp3nQWzk","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","多馬咖啡大坑店","406台中市北屯區東山路二段33號","https://www.facebook.com/TomarDakeng/","多馬咖啡大坑店","東山路二段27號","ChIJDeF8fUYYaTQR1dNx9NiBMWc","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Our café 奧兒咖啡"," 台中市大弘街82號1F","https://www.facebook.com/ourcafe88/","Our café奧兒咖啡","1f, No. 82號大弘街","ChIJD7hMZaA9aTQRAZTkqc7yte8","",""
"suspected_closed","Google matched a different active business at the same address","OPERATIONAL","沃咖啡","台中市西屯區西屯路二段10-8號","https://zh-tw.facebook.com/worldrich.coffee/","酒窩咖啡","西屯路二段10-8號","ChIJ00BkDoE9aTQRndY-gwkcp9o","",""
